source_id,circular_id,observation_time_utc,mag_skyportal,mag_circular,mag_difference,band_skyportal,band_circular,bands_agree,instrument_skyportal,instrument_circular,match_status
GRB250317B,39774,2025-03-18 20:04:16.000000328+00:00,20.0,,,ps1::open,,,GCN,,not_found
GRB250317B,39784,2025-03-19 06:31:59.999999972+00:00,23.95,23.95,0.0,sdssr,r,False,GCN,,time_match
GRB250322A,39842,2025-03-22 20:45:21.999999692+00:00,22.6,22.6,0.0,sdssz,z,False,GCN,,family_order_match
GRB250322A,39842,2025-03-22 20:45:21.999999692+00:00,24.3,24.3,0.0,sdssr,r,False,GCN,,family_order_match
GRB250322A,39845,2025-03-23 00:12:12.000000119+00:00,25.8,25.8,0.0,bessellr,R,False,GCN,,family_order_match
GRB250322A,39846,2025-03-23 00:06:31.000000245+00:00,24.2,24.2,0.0,standard::r,r,False,GCN,,time_match
GRB250322A,39846,2025-03-23 00:06:31.000000245+00:00,24.4,24.4,0.0,standard::i,i,False,GCN,,time_match
GRB250725A,41151,2025-07-25 01:52:29.000351809+00:00,15.6,,,ps1::open,,,GCN,,not_found
GRB250728A,41191,2025-07-29 04:32:00.000095948+00:00,24.2,24.2,0.0,sdssi,i,False,COLIBRI-VIS,,family_order_match
GRB250728A,41191,2025-07-29 04:32:00.000095948+00:00,24.75,24.75,0.0,sdssi,i,False,COLIBRI-VIS,,family_order_match
